0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,y
-0.657013197,-0.439005138,0.270226535,1.682265142,-0.750156245,0.746187412,-0.913117186,-0.726278156,-2.293325788,0.392824193,-0.811202186,1.123797839,0.517201899,-0.806218593,3.191184984,1.024458697,-0.997871253,-0.899285737,0.360774846,0.618657445,-0.585668426,-0.647297114,-0.116088027,-0.135757125,-0.597994569,0.728963422,-0.842617876,-0.504506235,1.63456785,1.152901373,0.575725485,-1.530718598,-0.592710829,-0.199906229,-0.308888697,-1.61233831,1.380601379,0.497520147,-0.161971597,2.48211407,1.810464976,0.033359464,0.022410447,0.915512178,0.316167348,-1.349409996,0.940797669,0.430963758,0.472440687,-0.418515211,-0.701381671,-0.583950774,-0.280886656,1.083880683,-0.294954384,-0.65012922,2.177244001,0.3776754,0.00465618,-1.397531168,-1.569323176,-0.154412844,-0.338353334,-0.008712471,1.289850171,-1.043270213,0.18951458,2.550479079,-0.888932325,0.441227313,0.29459538,0.191958264,1.006834709,0.666148037,-0.288797963,-1.914008662,0.403389387,-0.045798541,-1.433768311,-1.111186777,-0.038255337,0.427564276,-0.576012104,0.404737489,1.409625073,1.270883379,-0.822996928,0.545833767,-0.561212036,-1.191417886,1.448652842,1.095755222,-0.394732796,0.094269262,1.492795669,-0.521797865,-0.676512141,1.026535921,-0.192212655,-0.446255817,-0.940721842,0.402551664,-0.198689823,0.661702062,-1.308264039,-1.319293636,0.178166717,-0.507912232,-0.523716058,0.28533394,-1.502522556,-0.675778012,0.372096833,-0.819532961,1.059221699,-0.061261711,-0.05328214,-1.71417011,0.782283737,-1.864887508,-0.134060855,0.252703469,0.699851635,-0.142280241,-0.603413066,-1.041001364,1.758936644,1.036773848,-0.562604997,0.479832814,1.462782206,0.278557882,-0.630761698,-0.286369527,-0.430881609,-1.27975239,0.440926892,-0.683406377,-0.366276611,-0.372314407,0.221379476,0.198656581,-1.299176755,-0.220953632,1.56255506,-1.770694015,-0.497493988,-0.194523268,-1.102329948,-0.20131032,-223.395409
0.477275627,1.539974859,-0.314644126,-2.015007712,1.756705617,1.434940581,0.067781431,-0.415816887,1.41980505,0.304269996,0.376638305,-0.449930504,-0.275231712,-0.956073329,0.560841076,-0.958329394,-1.896147199,0.712140728,0.506054575,0.949360132,0.152338133,0.347231419,0.518421121,-0.154489709,0.06695628,-0.681967136,1.04084103,-1.578573317,0.958920018,1.12700411,-0.497815482,0.22713553,0.110502314,0.508841384,-0.615938291,0.83931537,-2.436385846,-0.478429466,-0.912900446,-0.669429772,-0.701900291,0.199291412,-1.303904616,-0.438526737,0.864188872,0.967536797,0.671745545,-0.528086697,-0.00052144,-1.769221487,-1.552174256,-0.550475517,-1.072179229,0.237213791,0.947394854,-0.461985693,0.066274595,-1.731426085,-1.806601997,-1.218446768,0.307721868,-1.827952007,1.118180909,-0.067171017,-0.441329461,0.816359163,1.936822795,0.296118153,1.507257181,1.227463317,1.159482968,-0.545393732,-0.62998778,-0.662766704,1.285355621,-0.428880373,-0.507623479,-0.764916896,-0.011571971,0.181811902,-2.09346009,0.055934049,2.132644203,0.234016611,-1.167870974,-1.906781951,1.455298059,-0.370381863,-1.649862573,-1.621243148,0.618225141,-0.280360821,-0.880702591,1.515904871,-1.513014037,0.345313613,0.093676136,-0.131554494,1.460823627,0.694669305,-0.567617209,-0.386626994,-0.755926175,-0.306334121,-1.874136277,0.591689939,-1.631428498,0.151382329,-1.423016159,0.478349201,-0.567462806,-0.883637886,-1.252317605,-0.874342668,-0.949350505,0.521273366,0.433493574,1.025944779,-0.275550196,0.06402409,-1.913694589,-2.462942111,-1.551848694,-0.786815566,-1.842472354,-1.168344488,0.921567483,0.811304932,2.149718684,-0.262098159,1.279544881,0.063391789,-0.98627613,-0.78093032,-1.261086791,-0.984259859,1.197910937,0.599218027,-1.339868242,-0.925166712,0.524892686,0.022785143,-0.750241515,-1.892448167,1.293316664,-0.698082744,0.115761608,-0.787228856,-0.177246043,-0.743845117,-413.7650396
-0.099562892,0.778552789,-0.200463022,0.248344907,1.823741564,1.265482107,-1.607247654,-1.010119752,1.142232045,-1.608711279,2.403853336,-1.539459188,1.666019482,2.208673343,1.050045564,0.291578929,-0.783704943,-0.996155405,-1.039039172,-1.706023891,1.272815902,0.401294526,0.396861513,-1.175822677,-0.074604291,0.329283133,-0.984997315,-0.302257374,0.173762127,0.861066852,0.762249257,0.326210024,-1.192585518,0.477589101,-0.358716596,0.505955489,-0.703655212,0.58144229,-1.149841308,1.957646601,-0.321755012,0.968744631,-1.356690154,0.922573973,1.102184197,1.608882298,1.453932917,-1.636978234,0.375684629,0.948263751,-1.053591868,0.115758991,1.534149228,0.245914558,2.000296571,-0.814908357,1.274040197,0.193421697,-0.306254131,-0.575596916,-1.030238867,0.769627762,0.497374769,0.498762615,-0.613809534,0.221874018,-0.307442159,0.329779662,0.090311152,1.490079283,0.128980793,-0.386239256,-0.637102848,-0.506658778,-0.912638606,0.758742648,0.691168296,-0.027405555,0.227095455,-1.655657921,1.40948313,-0.126478389,0.134769575,1.106779464,-0.218667599,0.425986321,-1.505113128,-0.255915509,1.877669188,0.224077895,1.080563312,-0.590689373,-0.595643273,1.741790119,-0.143975939,-1.477271461,0.511304772,-0.997600022,-1.061608575,-0.608279878,-0.048170823,-0.619174868,-0.528572377,-0.043208304,-0.549601445,0.109398438,0.408401199,1.350295196,-1.065196609,1.447750612,1.70030049,-0.551974997,2.546332216,-1.374528239,-0.198516159,-0.09776665,0.089782125,0.168071911,-0.630602272,-1.386944974,-0.752550519,0.886006172,0.319316266,0.696851961,0.564237802,0.945260394,-2.087230592,-0.163265268,1.475447258,0.2631119,-0.471821303,-1.379967869,1.424223747,0.878343244,1.16544083,-0.883798356,-1.145935105,-0.079322528,-1.497889808,-0.043551536,0.197027677,1.614538735,-0.963867758,0.199389603,-0.024861047,0.143666829,-0.806503353,-1.034640026,0.992551651,-1.193009591,655.1839503
-0.925973929,0.599022568,-0.156409212,0.809442679,1.208361098,1.19327615,-0.270954326,0.192639016,0.403844451,1.382640006,1.109663854,2.047187996,-1.384145272,0.585746418,-0.611086301,1.180811111,-0.335236776,-0.934433029,-0.862434941,-0.470220858,-0.844550155,-1.211924524,-0.251113644,0.364697743,-0.965631908,1.779539053,-1.424687297,-1.628433243,1.422344777,2.966628267,-0.296740697,0.431259048,2.262319225,-0.045206773,-0.208714659,0.678990547,-0.368426102,-2.157636533,-1.1736494,0.458430117,-2.656952734,-1.839514619,-1.10555299,-1.001515616,0.199984825,-1.710898158,0.740866833,-0.002245235,1.370995957,-0.774518658,-0.175962163,-1.412022399,0.21812473,0.150944732,-0.900889167,1.778171421,0.31380807,-1.242942056,-0.515942865,0.884845168,0.304030208,-0.16678698,0.292100569,-0.721223763,1.779029048,0.449361658,-1.488618553,0.331275387,-0.3322686,1.462079268,-1.032255819,0.838914524,0.691597513,0.040380927,-0.601833592,0.655109426,0.74477951,-0.544620012,-0.729559413,0.073275245,0.813733851,1.414548181,-1.77124146,1.401553672,-0.910744704,-1.107232863,-0.407822634,-2.036528408,-0.301823045,0.75179324,0.43564287,-0.656283825,-2.129707312,0.802978828,-0.031729885,-1.327704898,-0.743112633,0.496658193,2.113983275,0.473102775,0.524747256,-0.993952032,-0.17594732,0.785683602,-0.723507827,-0.929441289,1.290833191,-0.202625324,0.274408112,0.851328557,0.575828755,1.132968426,-0.350124109,-1.580957813,-0.490788585,2.351321948,1.370352568,1.745646365,-0.763755601,0.309776752,-1.309185847,-1.492081037,0.839791126,-0.107468158,1.695231844,0.164984353,-0.779728236,0.115738527,-0.16283165,-1.129199678,0.518080385,-0.63172573,0.992799164,0.877236567,0.960441622,-0.205305415,-1.85452585,0.700219608,1.065128259,-0.421809693,-1.429761706,-0.211833883,-0.510084797,-0.810336932,-0.882715744,1.149411881,1.000612437,0.686993365,-0.99728639,-0.218114654,188.2147468
-0.44455159,0.77739679,1.583758552,-1.044897189,-0.284885317,-0.770736052,-0.213215069,0.858507728,1.934261805,0.509213568,0.018060572,0.655931244,-0.291888077,-0.198341157,-0.435889693,-1.323795237,-0.237767273,0.686169208,-0.532838138,0.852947722,-0.037772028,0.450803813,-0.92848147,-0.067549279,-1.086486274,0.605447825,-0.516257274,-0.187273139,-0.650963194,-0.173756075,-0.770478276,1.566818631,-0.771450045,-0.104209879,0.371762561,0.546854131,1.513636554,-0.22196525,-1.663001117,0.205278028,-1.546751559,0.168635311,-0.48086697,-0.028528793,-1.259551492,-0.16921876,0.06844137,-0.823811618,-0.384100682,0.910214435,-0.61848461,0.079631543,-0.077142571,1.189456986,-1.381929256,-1.918879731,-0.799791921,-1.081510669,-1.492390138,0.019018044,-0.853285763,-1.133102765,-0.169677545,0.412047306,-0.527509493,0.961893676,-0.734655296,-0.403269671,-1.591849458,-0.824587437,-2.491542734,0.053337747,-0.422123548,-0.482803313,0.494123803,-1.027032431,-0.427167344,0.383490222,-0.707432765,-0.822575472,-2.947300497,-0.43121229,-0.830424066,0.614609809,-0.243828315,-0.192020118,-1.925514413,0.874356635,1.116859833,1.576412428,-0.437721986,0.388230345,2.266843507,0.792716627,1.949813927,-0.726931961,0.550421754,-1.035015295,0.203695665,-1.67919696,-0.077449059,0.732712291,0.639439195,-0.2639541,1.031716806,0.847768151,0.304929297,-0.758549956,0.802034397,-1.197068966,1.402275849,1.499795102,0.967480418,-0.200838843,0.596736479,0.014433545,0.736286334,1.85904514,-1.883295933,-0.43798878,0.467664515,1.800037117,-1.522328834,-0.198681621,-0.339979507,0.68360392,-0.92666381,0.340876586,0.655718062,0.633235953,0.967048447,-0.840799591,-0.054438031,1.121822272,0.195301866,0.530797107,0.942589657,1.005561329,-0.492530326,-0.777304495,-1.181636991,0.765989491,1.461816999,1.226696762,1.221254139,0.134504255,-1.213105666,0.812625674,-1.778107807,0.31648352,-658.0121312
0.080240576,2.087776413,-0.182526961,0.396579698,-0.947728463,0.064428237,0.041307415,1.617770305,1.565802866,0.254687601,-0.964871542,-1.185839449,1.073984209,0.54497585,0.897539583,0.414477535,0.704507166,0.634648417,-0.058581226,-0.754896766,-0.18967905,0.209003753,0.195929608,0.822042983,-0.208217962,-0.39005255,0.025330586,-0.609425628,-0.01610908,0.451993746,-1.139493409,-0.065180985,1.026960751,0.054822726,-0.56582001,-1.078070184,-0.322257725,0.629021493,-0.051008707,0.99469053,-1.776714815,0.648660915,0.501711826,0.47333041,-0.06356925,1.003720753,1.174078879,1.466866408,0.470814467,-0.854642289,1.492350344,0.107408761,1.198470033,0.447664222,-1.315464979,-0.990884801,0.525381952,-1.489544346,0.025069425,-1.829690623,-0.770720374,-1.307172468,1.163272381,1.160264098,0.321447183,-0.619811473,0.738504163,-0.645731012,-0.374837238,0.813386702,1.117714275,-1.168903656,1.747084972,-1.550463177,-0.306422915,-3.094462269,1.233500966,-0.455174733,-1.602873078,1.305071179,-0.161184605,-0.45456146,-0.023313846,-0.984742065,1.757870617,-0.624763284,-0.030630405,-0.18349926,1.143471306,0.91093522,0.121308829,0.743696217,-1.044348821,-0.57214748,0.964516478,0.094093463,-0.853711649,1.163186505,1.745143622,1.571033333,-0.840148023,1.028651212,-0.507525608,-1.115543724,-0.728979605,0.250478261,-0.942928885,0.437005979,1.094847486,0.415462824,0.164545695,0.520031166,0.505468846,-0.564077355,0.018100362,-0.047461426,0.239362933,0.123556446,0.77362553,-1.221916256,1.042415827,-1.162695087,0.945249234,1.712106982,-0.902847379,-0.774467164,-0.937938031,0.851922399,0.785436984,1.991651468,1.527321403,-0.566358018,0.030211599,0.477034348,-0.44627441,-0.873539807,-1.041932533,0.551858142,0.158414725,1.470732739,2.608528725,-0.723803542,-1.222666643,-0.199193022,0.075258945,0.335220461,-1.224926788,0.199723695,0.619352241,-0.016543602,407.9565075
0.035351897,-1.433096845,-0.012119891,1.04486484,-0.264813913,0.281152854,0.927800763,0.414207204,1.300505761,-0.477481241,0.341186772,-0.68134693,-0.363593864,-1.416804579,0.274902,-1.243608597,-0.996526878,2.565273893,0.45554343,-0.912198136,-0.821507696,0.732788412,1.50138835,0.319268175,-2.305783508,-0.61661168,-0.416166271,0.263355337,-0.039503805,-1.878535322,-0.099423947,0.716907046,-0.238635946,0.098585614,0.204849461,-2.304726078,-0.006615716,-0.777686703,-0.823030621,0.020602118,0.686412242,1.03953938,1.800941903,1.065705632,-0.178710163,-0.070891228,1.052967186,1.008347995,-0.056788636,0.705231108,0.0148659,1.372566258,0.834061762,-1.182585876,0.254598835,0.144603355,-0.583546349,0.091006451,-0.630319896,0.160908711,0.039890127,1.078944849,0.144346021,-1.35583988,-1.146221416,1.076830063,-2.05870494,3.53139156,0.831993594,0.807293609,0.445114787,0.080939701,-0.152521666,0.739243846,-1.089813275,0.527644558,0.281600874,-0.807793555,0.62642399,1.746748388,-1.844062223,0.116769237,2.333732091,-1.504911611,1.775052572,1.560875727,0.8736437,-0.960238244,-1.366466241,0.669009906,1.663487978,-0.022118676,-1.69729587,1.007284477,-0.650953076,0.151197569,-0.083037986,-0.711049737,-2.105853058,0.226682359,-0.781273371,1.101864172,0.132869501,0.551595415,-0.020976223,0.591768633,-0.038812034,-1.028442383,-0.380850664,0.949100865,0.991168797,-0.742092858,-1.110940617,-0.308087966,-1.090367742,0.434611592,0.75902515,0.597821221,0.122677149,-0.270236638,-0.116381223,2.940382397,1.092260322,1.148550087,0.999413156,-1.97840232,-0.140477193,-0.823476144,1.01090984,1.747552675,-1.056818225,1.596238516,-0.69081759,-0.859295161,-0.717246592,0.951991662,0.799335701,-0.404624553,-1.673105545,0.448791703,1.193777412,-1.34494339,0.049842186,0.615144656,0.581263099,1.50840543,0.126384369,-0.527031246,-0.188130174,-0.028613729,76.23783562
0.640115684,0.82374513,0.590604184,2.09679856,-0.109631279,-1.371642144,0.440708753,-1.241370996,-0.733520895,0.248242444,-0.529641262,0.72034862,0.3536424,-0.182531118,-0.763930967,-0.414623208,-0.389191607,-0.391010025,-1.030345233,-0.092140482,0.430861921,-1.202420737,0.520717545,-1.612488523,-1.292055256,1.201257634,0.698935186,-0.378488651,-1.124875631,-0.07441976,-0.169894716,1.361769328,-1.395199346,-0.127955897,-0.178706637,0.58767553,-0.570736305,0.166566098,-2.016267765,0.754923632,-0.415228849,0.848318499,-1.687833867,0.023792605,-0.991645727,1.503474612,1.509543828,-0.86726027,0.567654885,0.694665911,-1.079027516,0.658914642,-0.30215414,0.726147967,-1.081279257,-0.930293119,1.285927788,0.864682089,-1.305726819,0.84101918,-0.078085117,-0.333954782,1.244967308,-1.255343731,-0.056064735,1.133940089,-0.384221224,0.709745275,-0.324847302,0.11499554,-0.772557118,-0.915653022,0.929190086,-0.50915413,-0.53027828,-1.166767284,0.075027838,-0.329216957,-0.426497717,-1.408162141,0.12529017,-0.945810714,2.236995262,0.087765857,0.074725995,0.383710175,-0.488608037,0.567236294,-1.390584631,0.462155802,-0.377777182,-1.200002188,-0.646865094,-0.510212196,0.983193761,0.367937415,-0.890501177,1.260293266,-0.140623774,-0.256440696,0.523421639,0.834446068,-1.186658323,-0.513242743,0.132959524,0.956620829,1.620880292,0.191595742,-0.302656153,0.838504669,0.202569454,-1.1284117,0.071792127,-0.777469836,0.292747274,0.818533087,-0.628027644,-1.038349191,1.672824451,-0.054783613,0.592545872,-0.752753441,0.80583844,-1.812930108,-1.103748867,1.460228085,0.345079,1.784551093,1.193615083,-1.17235428,0.117991354,-2.113549904,0.766041749,-0.171808292,0.915028895,-0.45469964,-0.590087906,-1.819460678,1.033993872,-1.212026183,-0.75743964,0.002762414,-3.207171771,-1.716646805,-1.410781331,1.903816911,-1.453969123,-1.342497743,-1.410595984,1.647387177,-1131.827098
-0.374938904,-0.253604024,-0.73732506,-0.215245012,0.038580626,-0.660061172,0.102227875,-0.355191742,1.99588448,1.567112783,1.266628217,-1.352153155,-0.544386309,0.216995756,-0.864780838,-0.509344284,-1.596704269,0.394626765,-2.147262235,-1.007735524,0.781900559,0.317774825,1.382625227,-2.079291313,0.11919183,1.871997515,0.625405671,2.616721307,1.129030582,-0.617278469,0.061592875,-0.542162085,-1.090690145,-0.485514089,-0.20664931,-0.555545175,-0.365446834,0.42613881,0.182836709,-1.36419309,0.652011927,1.433759399,1.301594356,-0.405986243,-1.022258133,-0.981544224,1.488308694,-0.408604913,-1.12780638,1.142563518,1.136749895,0.168733072,0.872205621,0.001127469,0.578987626,-0.854017506,0.447934716,-0.721289277,1.257283535,0.849225732,-0.061181568,0.979722824,0.221602611,-0.142750164,-1.293312391,-0.626988599,0.047495579,-0.2625499,-0.808167978,-0.370914224,0.410947269,-0.492999582,-1.587497158,-0.227989481,0.052588602,0.263651577,-0.553149609,0.098187163,1.05849591,-1.384966446,0.034250997,0.215431852,0.469025856,0.881164835,0.420244303,-1.301412468,-0.323594468,-0.485011585,-2.013380273,1.270269237,0.935117023,-0.06688129,-0.347519291,0.186056874,0.487833825,0.678940224,-0.575281115,-0.902306786,-0.471554297,1.246115156,0.357894222,-1.182257207,0.836522586,0.347847985,-0.545251528,0.132006169,0.017215594,-0.103234564,-0.501405283,-0.829734917,-1.121851985,-0.965356229,-0.27686762,-0.85167495,-0.619268142,0.817099587,-0.152385599,-2.100969873,0.214200036,-0.129127668,0.371007476,-2.088695451,-0.772761808,1.283240345,0.676863847,1.856311495,-2.531999199,0.654554771,-0.629029943,-0.889518653,0.790638927,-1.503767344,-1.02615051,-1.426794413,-0.077386136,1.121711015,-1.629455455,-0.12939582,-1.20771874,-1.401510424,-0.920114151,-0.54698249,0.718415958,-0.97647124,0.416413708,-0.738106102,-1.441371266,0.54871827,-0.669124778,-0.519261173,-944.0129504
0.328501864,0.76189434,-0.264215568,0.479208798,0.027579352,-0.563813564,0.482261147,-0.423345705,0.926836681,1.099821939,0.141787057,0.325419396,0.346836957,0.687152029,0.694857884,-0.612475473,-0.941073753,-0.090524847,-1.420273661,-0.281617947,0.124598235,-0.016177006,0.396661975,-0.494462378,0.572607609,-0.555159782,-0.205556703,-0.682584104,0.647068979,-0.044679679,0.076511679,0.275845156,0.518015194,0.875156321,0.07109743,-1.86361751,-0.237151177,-0.051647509,-1.226726962,1.058800805,-1.569931788,-1.15944082,0.775732085,1.275493248,-0.751483717,-0.720544641,-1.986602987,0.803741128,-0.754234116,-1.960104934,0.009414806,1.682413384,-0.779340445,1.531291235,1.135309111,0.726812081,1.294430486,0.81138652,-0.361279151,-0.502987242,-0.724241939,-0.410920061,-1.331837255,0.460159046,-0.969035738,0.11891994,0.137437635,0.830460475,-0.004548199,1.071060628,-0.440787874,-0.848108514,-0.642531838,0.752440731,-1.353702242,-0.705059371,-1.939526295,1.357912513,-2.07869495,0.322051356,-0.337943308,0.863530804,-1.958113673,0.050523428,1.172192952,-1.046642149,0.973670912,0.437253226,0.42303351,0.093128452,-0.058610692,-1.362893329,-0.425407533,1.309710944,0.733074437,0.5839139,-0.647327254,-0.217438075,-0.244631687,-0.922420323,1.021884584,1.429291108,-2.078226564,1.438389703,0.035943449,-0.721653024,-0.588815415,0.088189618,0.456043471,0.351884473,0.422407293,-0.238933558,-0.400027685,1.747291144,1.674361652,-0.655484833,1.281075777,0.002161874,-1.48448543,0.872447869,-0.737047174,2.22740014,0.371743709,-0.088918885,0.396005471,-0.232736607,0.009743558,-0.574377738,-0.889683045,0.005946767,1.64115367,-0.2308368,-1.092118557,-0.060292281,1.340252127,1.117386903,0.105769142,1.273500122,0.207786371,1.412506003,0.627277475,1.482807711,-0.169734526,-1.338377718,0.352255748,-0.812439547,0.21307989,0.26616267,0.988820935,-0.943355925,-130.7004939
-1.476196297,-0.759480507,0.157594947,0.123409377,0.352082297,0.825339299,0.243014143,-1.154945937,1.426085735,0.816854674,1.087544221,-0.377430187,-0.849384593,-1.792763414,-0.297679198,-0.486408962,0.420548943,1.410472471,0.437174192,0.355793758,0.287206812,0.233234627,-0.241900284,0.437959529,-0.080632546,0.003989898,1.035077886,1.26247162,-0.093195723,-1.426735385,0.182202343,0.30481175,-0.920891964,0.629517832,1.178159992,0.138419318,0.965159515,1.127197328,0.411428032,0.901732987,-0.370523089,-0.782133682,0.301006575,1.050897168,-1.801015179,-2.895004714,-0.44108067,-0.448119623,0.759724759,1.195007385,0.714896795,-0.648131639,-0.947930501,1.112926704,2.043985611,-0.313149706,-0.956654105,-1.50423345,-1.284746643,-0.193517767,-0.84496849,0.453166467,-2.979817377,-0.221079455,-1.788322867,1.076445928,1.509133556,0.524584987,-0.635194323,-0.371997405,0.873541497,0.447933931,-0.626682491,-1.015183981,-0.707556995,-0.547175317,-0.87371686,2.660331438,-1.833765749,-1.906665741,-1.264330289,-1.079503566,1.338216427,0.901795441,0.406497547,0.294020671,-0.384891048,-1.643226565,-1.208911727,-0.231797065,0.464725365,-1.343027278,-0.336825468,-0.988120339,-0.333265716,-1.715986994,0.797781849,-0.056036424,1.079302504,2.605377177,0.246962584,-1.714159133,-0.740348842,-1.261379602,-1.363501217,0.128295433,-0.491688877,-2.194679602,0.175890742,-0.65692887,0.90140223,-0.468238735,-0.111200823,1.762878922,-1.092186078,1.04229201,-1.376840217,-0.024615948,-0.71201028,-1.095288662,0.119020668,1.04246133,-1.186975609,1.268188908,-1.087080155,-0.104910454,0.854212012,-2.486935933,-1.305902602,-2.189832568,-2.074631546,0.554986847,-1.075657289,1.61138196,0.296619174,1.005005934,-0.484054526,0.862467882,0.565130093,0.653744345,1.569573402,-0.198069583,-0.378073295,-1.111722143,-0.350918161,-2.085041683,-0.636830408,0.652042188,-1.205874772,0.321691946,-1032.139401
1.608419968,-0.687133673,-1.82980077,0.683414194,0.859534392,-0.830191946,-0.945189193,-1.612788144,-0.544757179,0.570703976,0.486668582,1.47580569,0.912046525,-0.391546233,-1.301242652,1.492889622,-0.508822937,1.095534252,-1.433394396,0.755475461,0.754185257,-1.535104616,0.804363697,-1.322522125,1.543888908,0.701437561,-0.89218722,0.780190916,-0.485688067,-0.535619834,-0.171210116,1.616683833,-0.833313161,-0.227380696,0.240727079,0.14106917,-0.719578832,0.558598291,-0.674149216,-0.127543478,-1.184762754,1.119798509,1.064778602,-1.075572198,0.598530886,0.673750154,-1.902285683,-1.232941054,1.516828945,1.421184411,-1.01538251,-0.379658411,0.294895133,-0.333864479,0.187747532,0.911542002,0.133698814,0.794746017,-0.926085056,0.931782555,-0.672077343,-0.083576326,0.028631529,0.195101096,0.506205823,1.815136682,-0.177417677,-1.026351528,1.421689179,-0.035691864,-1.586011523,0.173851179,0.876535072,-0.867544425,-0.091964211,-0.509818008,0.100043442,1.038539369,0.109062431,-0.455501124,1.094041195,0.828650404,-1.030239524,0.183630564,-0.706375784,1.754104451,0.08367829,0.494608045,0.529027058,-0.002187961,1.670663264,-1.695026797,0.209945916,2.381709604,-0.989884735,-1.945602999,0.111426112,2.781857244,-0.49189557,0.972345721,-2.339008116,-0.697810955,-0.263783295,0.356695347,2.401672655,-0.300269917,-1.192351433,-1.39069377,-0.708012449,0.718938798,0.448461705,-0.679192044,1.231342051,-2.121912244,-0.266944539,1.389694245,2.875850643,-0.699790309,0.637402179,-2.607746952,0.237057057,0.359408824,2.326850724,1.062646988,0.941480923,0.484069585,-0.503389747,-1.114250078,2.508385822,-0.455565234,-0.740400932,1.657951112,0.377252134,0.03681682,0.30943109,-1.482223594,-0.18716235,-0.485779254,-0.224283868,0.754991533,0.132299481,0.640440545,1.245978814,-0.234588128,1.105911883,0.243933043,-1.013381309,1.674541818,0.010473253,-1.445673732,518.6956075
0.258877888,0.058528842,-1.478021964,-0.484879976,-0.788085066,0.120422474,2.466171741,-1.668764606,0.098337984,-0.487423595,1.020894703,-1.611002994,-0.169685751,-1.067552102,-0.886667127,0.496207864,-1.94333471,-0.880725006,-0.165097284,1.306024372,-2.1927999,-0.389863573,-1.568043542,0.775327822,1.479944287,-1.104497173,0.270386079,0.097946287,0.221809568,0.611319032,-1.012381947,2.6938778,1.158472102,1.723314284,1.571451698,-1.076631752,-0.864190853,0.687673073,-0.722974118,0.637475976,-0.361931488,-0.357861066,-1.719079703,1.748915488,0.737886837,0.289900099,-0.491430048,0.294960166,-0.026914398,0.294215114,-0.131908132,-0.402527203,-1.225992339,1.205111492,-1.319989656,-1.87405589,0.292822708,1.794418842,-0.061300237,1.815616338,0.3270006,1.510815856,-1.02150023,0.256826007,0.585089027,2.603241103,0.134811941,-1.555239101,1.055484439,0.295565397,1.555733923,-0.369995076,0.335203553,0.106321149,-0.258676532,0.96602845,0.444361451,1.738233044,-1.718402209,-1.01140699,-0.931393922,-0.570118077,0.340390611,-0.37516177,0.069921328,-0.278505972,0.88149004,0.704263654,-0.329621562,-0.722924849,-1.151493986,-1.018629138,-0.569700115,0.980868795,-0.559934658,-1.169842767,-1.740346361,2.114700491,-1.128315267,-0.477869926,-0.114281696,1.200820526,0.197067038,0.612500488,1.585503029,0.364618579,-2.05142731,-1.440750083,0.906134013,-0.560187872,0.900650782,0.735787731,-0.437562284,1.04276553,-1.637367267,1.411748889,-0.064887314,0.802320777,-0.427227399,0.296051037,-1.409606429,0.232473381,-0.280670091,-0.029455064,-0.436044226,0.338182708,0.354629477,-0.646882072,0.117957529,0.984265382,0.009783787,0.407600036,-0.652679936,-1.345505185,-0.196657842,0.323370791,1.168253586,1.264319336,-0.445553628,-0.660665256,-0.977986493,-0.960610074,2.297812704,1.010646335,0.777912767,-0.082160269,0.558383423,1.164468587,0.862687159,-0.807833344,366.0370452
